"","Gammaproteobacteria","Bacilli","Polyangia","Alphaproteobacteria","Bacteroidia","Actinobacteria","Clostridia","Chloroflexia","Limnochordia","Halanaerobiia","Planctomycetes","Spirochaetia","Verrucomicrobiae","Vicinamibacteria","Myxococcia","Gemmatimonadetes","bacteriap25","Methylomirabilia","Acidobacteriae","Desulfovibrionia","Blastocatellia","Thermoleophilia","Deinococci","Babeliae","Sumerlaeia","BRH-c20a","Longimicrobia","Negativicutes","Hydrogenedentia","Methanobacteria","Phycisphaerae","Coriobacteriia","Nitrososphaeria","JG30-KF-CM66","Nitrospiria","Desulfuromonadia","Anaerolineae","Acidimicrobiia","Bdellovibrionia","Ignavibacteria","Entotheonellia","Methanosarcinia","Thermoanaerobaculia","Subgroup 5","Vampirivibrionia","Fimbriimonadia","Oligoflexia","Desulfitobacteriia","OM190","Cyanobacteriia","Fibrobacteria","Abditibacteria","Subgroup 25","Deferribacteres","Dadabacteriia","OLB14","Dehalococcoidia","Holophagae","Syntrophomonadia","Subgroup 11","Kapabacteria","vadinHA49","MB-A2-108","Chlamydiae","Sericytochromatia","Desulfotomaculia","BD7-11","Incertae Sedis","Thermoanaerobacteria","BD2-11 terrestrial group","Pla4 lineage","Rhodothermia","Ktedonobacteria","Subgroup 18","Leptospirae","KD4-96","AD3","Gracilibacteria","Campylobacteria","Thermoplasmata","Methanocellia","TK10","Latescibacteria","Subgroup 22","Cloacimonadia","Kiritimatiellae","N9D0","Parcubacteria","Symbiobacteriia","MVP-15","Calditrichia","Chthonomonadetes","Gitt-GS-136","S0134 terrestrial group","Moorellia","Saccharimonadia","Lineage IIa","ABY1","Desulfobulbia","Syntrophia","AKAU4049","Endomicrobia","Pla3 lineage","Lentisphaeria","Microgenomatia","Kryptonia","Bathyarchaeia","Berkelbacteria","4-29-1","Chitinivibrionia","Subgroup 20","Elusimicrobia","Nanoarchaeia","WWE3","Brevinematia","Fusobacteriia","Rubrobacteria","Lineage IIb","CPR2","Syntrophobacteria","Methanomicrobia","Omnitrophia","Defferrisomatia","Armatimonadia","Desulfomonilia","V2072-189E03","Thermodesulfovibrionia","P2-11E","AT-s3-28","P9X2b3D02","Micrarchaeia","Rs-M47","Lineage IIc","OC31","SHA-26","028H05-P-BN-P5","Synergistia"
"2-xn-32",0.153889091650744,0.0031773975396638,0.114493655939372,0.357822194551193,0.0799072543420855,0.0293694583395951,0.00671976641834303,0.00422937375212005,0,0,0.118100431524936,0.000579660361965693,0.0229502565533824,0.0162090212327444,0.00169604328130703,0.00590394813113205,0.000214689022950257,0,0.001674574379012,0.00133107194229159,0.00188926340196226,0.00249039266622298,8.58756091801026e-05,0.0223276583868267,0.000171751218360205,0.000214689022950257,0.00309152193048369,0.000966100603276155,0.000429378045900513,0.000279095729835334,0.0065265462976878,0,0.000171751218360205,0.00128813413770154,0.000107344511475128,0.0023401103501578,0.0056033834990017,0.00446553167736534,0.00618304386096739,0,0,0,0,0,0.00165310547671698,0.00266214388458318,0.00289830180982846,0.000665535971145795,4.29378045900513e-05,0.000515253655080616,0.000407909143605487,0.000257626827540308,0,0,0.000622598166555744,0.000472315850490564,0.000601129264260718,0,0,0,0.00113785182163636,0.000107344511475128,0.000107344511475128,0.00813671396981472,0,0,0.000171751218360205,0,0,6.4406706885077e-05,0,0,0,0,8.58756091801026e-05,0,0,4.29378045900513e-05,0,0,0,0.000128813413770154,0,0,0,6.4406706885077e-05,0,0.000214689022950257,0,0,0,0,0,0,0,0.000128813413770154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-xn-33",0.145246913580247,0.00191358024691358,0.10238683127572,0.363045267489712,0.0781069958847737,0.0303292181069959,0.00962962962962963,0.00386831275720165,0,0,0.135637860082305,0.000246913580246914,0.0198353909465021,0.0248148148148148,0.00203703703703704,0.00656378600823045,0.000185185185185185,0.0001440329218107,0.00174897119341564,0,0.00189300411522634,0.00246913580246914,0.000349794238683128,0.0183333333333333,0.000288065843621399,0.000576131687242798,0.00320987654320988,0.000123456790123457,0.000493827160493827,0.000164609053497942,0.00563786008230453,0,8.23045267489712e-05,0.00125514403292181,0.0001440329218107,0.00127572016460905,0.00895061728395062,0.00345679012345679,0.00672839506172839,0,0,0.000102880658436214,0,0,0.00179012345679012,0.00205761316872428,0.00174897119341564,0.000740740740740741,0,0.000329218106995885,0.00037037037037037,0,0,0,8.23045267489712e-05,0.000925925925925926,0.000534979423868313,0.000185185185185185,0,0,0.000102880658436214,0,0.000246913580246914,0.0065843621399177,0.000102880658436214,0.000102880658436214,0.000246913580246914,0,0,0.000102880658436214,0,0,8.23045267489712e-05,0,0,0,0,0,0,0,0,0.000164609053497942,0,0,0,0,0.000164609053497942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23045267489712e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-xx-12",0.151434426229508,0.00260538641686183,0.00843091334894614,0.324502341920375,0.122014051522248,0.0506733021077283,0.0918618266978923,0.011036299765808,0.0432962529274005,0.00128805620608899,0.040632318501171,0.028483606557377,0.0335772833723653,0.00193208430913349,0.00685011709601874,0.000439110070257611,0.000175644028103044,0.000175644028103044,0.00102459016393443,0.0055327868852459,0.000731850117096019,0.000497658079625293,0.000204918032786885,0.000585480093676815,0.0151639344262295,0.00155152224824356,0,0.00875292740046838,0.00336651053864169,0.00951405152224824,0.00333723653395785,0.000556206088992974,0,0,0,0.000468384074941452,0.00430327868852459,0.000644028103044496,0.00163934426229508,0.000819672131147541,0,0.00327868852459016,0,0,0.000468384074941452,0.000117096018735363,0.000263466042154567,0.000644028103044496,0,0.0007903981264637,0.00392271662763466,0.000966042154566745,0,0,0,0,0,0,0.00234192037470726,0,0,5.85480093676815e-05,0,0.00076112412177986,0.000204918032786885,0.000585480093676815,0,0,0.000234192037470726,0,0,0,0,0.000146370023419204,0.000117096018735363,0.000175644028103044,0,0.000117096018735363,0.000146370023419204,0.000848946135831382,0.00149297423887588,0,0,0,0,0,0,0.000497658079625293,0,0,0,0,0,0,0,0,0,0.000468384074941452,0,0.00040983606557377,0,0,0,5.85480093676815e-05,0,0,0,0.000351288056206089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-xx-13",0.0550962116656645,0.00846863098817398,0.00228001603527761,0.426713770294648,0.036041791942273,0.140521647624775,0.143816396071357,0.035628382441371,0.0319578071757867,0.00141561435157346,0.0136675686510323,0.0139807576668671,0.0143816396071357,0.000889456804970936,0.00374574062938465,0.000200440970134295,0,0.000137803166967328,0.000350771697735017,0.00195429945880938,0.000776708759270395,0.00255562236921227,0,0.000751653638003608,0.00372068550811786,0.00241781920224494,0,0.0192799158147925,0.00127781118460613,0.011462717979555,0.000601322910402886,0.00167869312487472,0.000663960713569854,8.76929244337543e-05,0,0.000137803166967328,0.00132792142713971,0.00239276408097815,0.00186660653437563,7.51653638003608e-05,3.75826819001804e-05,0.00187913409500902,0,7.51653638003608e-05,0.00295650430948086,3.75826819001804e-05,0.000187913409500902,0.00181649629184205,0,0.000826819001803969,0.00275606333934656,0.000350771697735017,0,0,0.000112748045700541,0,6.26378031669673e-05,0,0.000751653638003608,0,5.01102425335739e-05,0,0.000187913409500902,0.00140308679094007,0.000225496091401082,0.00032571657646823,0,0,0,0,0,0,0,0,0,0,0,6.26378031669673e-05,3.75826819001804e-05,0.000363299258368411,0.00124022850270595,0,0,0,0,5.01102425335739e-05,0,0,0,0,0,0,0,0,0,0.000175385848867509,0,2.50551212667869e-05,0,3.75826819001804e-05,0,0,0,0,0,0,2.50551212667869e-05,2.50551212667869e-05,0,0,0,0,0,0,0,5.01102425335739e-05,0,0,0.000175385848867509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-xx-21",0.029040310422382,0.0141617854229999,0.00392971009119893,0.359160673240899,0.0073898321840785,0.126195595758879,0.23383010800524,0.0200439929808952,0.0384567855465757,0.0256049034873088,0.0174983317268481,0.00200192778230889,0.0149032401571884,0.000173006104643978,0.00140876399495811,4.94303156125652e-05,0.000173006104643978,4.94303156125652e-05,0,0.000148290946837696,0.000593163787350782,0.00687081387014656,0,9.88606312251304e-05,0.00247151578062826,0.00378141914436124,0,0.0125305850077853,0.00106275178567015,0.0444872840513087,0.000123575789031413,0.00311410988359161,0.000271866735869109,0,0,0,0.00252094609624082,0.00219964904475915,0.00286695830552878,0,0,0.00348483725068585,0,0,0.00645065618743976,0,0.000321297051481674,0.00148290946837696,0,0.000247151578062826,0.00538790440176961,9.88606312251304e-05,0,0,0,0,0,0,0.00106275178567015,0,0,0,0,0.000519018313931934,9.88606312251304e-05,0.00123575789031413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271866735869109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222436420256543,0,0,0,0,0,0,0,0,0,0,4.94303156125652e-05,0.000296581893675391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123575789031413,0,0,0,0,0
"2-xx-22",0.0512913666688685,0.00726600171741859,0.00812471101129533,0.40653279608957,0.0143998943127023,0.0916176762005416,0.21107734989101,0.0123852302001453,0.0485831296651034,0.00931369311050928,0.0382786181385825,0.00528436488539534,0.0126824757249488,0.00135411850188256,0.00333575533390581,9.90818416011626e-05,0.000198163683202325,0,0.000165136402668604,0.00108990025761279,0.000660545610674417,0.00340180989497325,0,0.000891736574410463,0.00234493691789418,0.0023779641984279,0,0.00944580223264416,0.000858709293876742,0.0233833146178744,0.000495409208005813,0.00234493691789418,0.000363300085870929,0,0,0.000231190963736046,0.0007926547328093,0.00290640068696744,0.0030054825285686,0,0,0.00340180989497325,0,0,0.00502014664112557,0.000594491049606975,0.000462381927472092,0.000198163683202325,0,0,0.0047559283968558,0.000231190963736046,0,0,0,0,0,0,0.00145320034348372,0,0,0,0,0.00118898209921395,9.90818416011626e-05,0.000330272805337209,0,0.000297245524803488,0.000231190963736046,0,0,0,6.60545610674417e-05,0,0.000165136402668604,0.000264218244269767,0,9.90818416011626e-05,0,0,0.000594491049606975,6.60545610674417e-05,0,0,0,0,0,0.000198163683202325,0,0,0,0,0,0,0,0.000297245524803488,0,0,0,0,0,0,0,0,0,0,6.60545610674417e-05,0.000198163683202325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-xx-23",0.032752685928862,0.00777093981433191,0.00362470011473871,0.45386982371962,0.0149421091060812,0.0801084802336497,0.191013872952957,0.0106394075310316,0.027354751225618,0.0143423385834985,0.049415875664963,0.0026598518827579,0.0154114947324502,0.000678001460310838,0.00232085115260248,0,0,0,0.000260769792427245,0.000912694273495358,7.82309377281736e-05,0.00198185042244706,0.000104307916970898,0.000938771252738083,0.00174715760926254,0.00219046625638886,7.82309377281736e-05,0.0108480233649734,0.000599770522582664,0.033222071555231,0.000365077709398143,0.00260769792427245,0.000182538854699072,0,0,0.000104307916970898,0.00565870449567122,0.00156461875456347,0.00229477417335976,0,0,0.00761447793887556,0,0,0.00430270157504955,5.2153958485449e-05,0.000495462605611766,0,0,0.000130384896213623,0.0078752477313028,0.000182538854699072,7.82309377281736e-05,0,0,0,0,0,0.00177323458850527,0,0.000104307916970898,0,0,0.000782309377281736,7.82309377281736e-05,0.000625847501825389,0,0,0,0,0,0,0,0,0,0,0,0,0.000104307916970898,0.000156461875456347,0.000391154688640868,0,0,0,0,0,0,0.000208615833941796,0,0,0,0,0,0,0,0.00052153958485449,0,0,0,0,0,0,0,0,0,0,0.000130384896213623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-xx-31",0.0847958618141511,0.00581932384999076,0.0118233881396638,0.434817414865447,0.0425826713467578,0.0746967177781883,0.10524047047232,0.0140710634891311,0.0358396452983558,0.00474167128517766,0.0637662417636554,0.0182893035285424,0.0251554898700659,0.00261715622883182,0.00480325143173841,0.000646591538887863,0.000153950366401872,0.000123160293121498,0.000615801465607488,0.00138555329761685,0.000369480879364493,0.00246320586242995,0.000153950366401872,0.00150871359073835,0.00498799187142065,0.0014471334441776,0.000123160293121498,0.00705092678120574,0.00160108381057947,0.0161955785454769,0.000923702198411232,0.00163187388385984,0.000523431245766365,0.000215530512962621,0,0.000184740439682246,0.0078206786132151,0.00206293490978509,0.00187819447010284,0.000831331978570109,0,0.0037255988669253,0,0,0.000708171685448611,0.000184740439682246,0.000307900732803744,0.000400270952644867,0,0.000554221319046739,0.00249399593571033,0.000431061025925242,0,0,0,0.000153950366401872,0,0,0.00113923271137385,0,0.00193977461666359,0.000246320586242995,0,0.000307900732803744,0,0.000461851099205616,0,0.00027711065952337,0,0,0,0,0,0,0,0,0,0,0,0.000307900732803744,0.000954492271691607,0.000184740439682246,0,0,0,0,0,6.15801465607488e-05,0,0,0,0,0,0,0,6.15801465607488e-05,0,0,0,0.000153950366401872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-xx-32",0.454491387285784,0.036323186043438,0.00264328825058373,0.161372747698136,0.107251420767435,0.0246486629366932,0.0357725009912331,0.00394290497378739,0.0294726639940085,0.00123353451693907,0.0381514604167584,0.0296929380148905,0.0273139785893652,0.00182827437332041,0.0029076170756421,0.00028635622714657,0.000110137010440989,0.000176219216705582,0.00101326049605709,0.000792986475175118,0.000330411031322966,0.000837041279351513,0.000308383629234768,0.000264328825058373,0.00356843913828803,0.00129961672320367,0.000110137010440989,0.00332613771531786,0.00165205515661483,0.00522049429490286,0.00171813736287942,0.000748931670998722,0,0.000132164412529186,0,6.60822062645932e-05,0.00295167187981849,0.000528657650116745,0.00114542490858628,0.000352438433411163,0,0.00334816511740605,0.000638794660557734,0,0.000925150887704304,0.000132164412529186,0.000528657650116745,0.000220274020881977,0,0.000374465835499361,0.00345830212784704,0.000506630248028548,0,0,6.60822062645932e-05,0,0,0,0.00118947971276268,0,0.000264328825058373,0,0,0.00028635622714657,0.000176219216705582,0.000308383629234768,0,0.000198246618793779,0,0,0,0,4.40548041763954e-05,0.000242301422970175,6.60822062645932e-05,0,0,8.81096083527909e-05,4.40548041763954e-05,0.000440548041763954,0.000374465835499361,0,0.000110137010440989,0,0,6.60822062645932e-05,0,6.60822062645932e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81096083527909e-05,0,0,0,0,0.000264328825058373,0.000242301422970175,0,0,0,0,0,0,0,0,0,0,6.60822062645932e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-xx-33",0.12056772179681,0.00448714822221138,0.00460908159781495,0.385309466907282,0.0892552309418134,0.0459932692776667,0.0921816319562991,0.00934009657123348,0.0376286397112618,0.00304833439008926,0.0548944056967273,0.043749695166561,0.0278739696629762,0.00229234746134712,0.00548700190216066,0.000853533629224991,0,0,0.00090230697946642,0.00341413451689997,0,0.00160952055796713,0.00024386675120714,0.00134126713163927,0.00582841535385066,0.00151197385748427,0.000170706725844998,0.00775496268838707,0.00219480076086426,0.0144612983465834,0.00153636053260498,0.000951080329707848,7.31600253621421e-05,0.000219480076086426,0,0,0.00443837487196996,0.00168268058332927,0.00195093400965712,0.00109740038043213,0,0.00424328147100424,0.00012193337560357,0,0.00248744086231283,0.000219480076086426,0.000634053553138565,0.000195093400965712,0,0.000585280202897137,0.00443837487196996,0.000780373603862849,0,0,0,0,0.000195093400965712,0,0.00219480076086426,0,0,0.000146320050724284,0,0.000390186801931425,0.00012193337560357,0.000341413451689997,0,0,0.000170706725844998,0,0,0,0,0,9.75467004828562e-05,7.31600253621421e-05,0,4.87733502414281e-05,0,0.000585280202897137,0.000829146954104277,0,0,0,0,0.000195093400965712,0,0.000341413451689997,0,0,0,0,0,0,0,4.87733502414281e-05,0,4.87733502414281e-05,0,0,0,0,0,0,0,0,0,0.00012193337560357,0,0,0,0,0,0,0,0,0,0,0,7.31600253621421e-05,0,7.31600253621421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-b-1",0.538736852356837,0.00440689520841449,0.00564861706271913,0.133521620568757,0.224776003116478,0.0476236852356837,0.000389559797428905,0.00223996883521621,0,0,0.00245909622126997,0,0.01334242306194,0.00107128944292949,0,0.00104694195559018,0,0,0,0,0.00214257888585898,0.000316517335410986,0.0055512271133619,0.000340864822750292,0.00182606155044799,0,0,0.000194779898714453,0,0,0,0,0,0,0,0.00328691079080639,7.30424620179198e-05,0.0014608492403584,0.00715816127775614,0,0,0,0,0,0,0,0.000194779898714453,0,0,0.000365212310089599,0,0.00119302687962602,0,0,0,0,0,0,0,0,0,0,0,9.73899493572263e-05,0,0,0,0,0,0,0,0,9.73899493572263e-05,0,0,0,0,0.000267822360732372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121737436696533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-b-2",0.452678635461739,0.00528316320432215,0.00528316320432215,0.136453826109823,0.231837632377902,0.0975114149793216,0,0.00308383734550931,0,0,0.00638282613372857,0.000334680021993259,0.0182161554827759,0.00224713729052616,0,0.00236666586980947,0,0,0.000119528579283307,0,0.002964308766226,0.000262962874423275,0.00557003179460209,0.000310774306136597,0.00282087447108604,0,0,0.000191245726853291,0,0.000454208601276565,0.000119528579283307,0,0,0,0,0.0065501661447252,0,0.00227104300638283,0.0131481437211637,0,0,0,0,0,7.1717147569984e-05,0,0.000764982907413163,0,0,0.000454208601276565,0,0.00129090865625971,0,0,0,0,0,0,0,0,0,0.000119528579283307,0,0.000406397169563243,0,0,0,0,0,4.78114317133227e-05,0,0,4.78114317133227e-05,0,0,0,0,4.78114317133227e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78114317133227e-05,0,0,0,7.1717147569984e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-b-3",0.50373013298735,0.00408152232673803,0.00600064871878041,0.145313006811547,0.211509352362418,0.0719807546761812,8.10898475510866e-05,0.00308141420694129,0,0,0.00537895988755541,0.000270299491836955,0.0172991674775651,0.00110822791653152,0,0.0018110065953076,0,0,0,0,0.0018380365444913,0.000648718780408693,0.00510866039571846,0.0012163477132663,0.00232457562979782,0,0,0.000162179695102173,0,0.000162179695102173,5.40598983673911e-05,0,0,0,0,0.00294626446102281,0,0.00145961725591956,0.00951454211266083,0,0,0,0,0,0,0,0.00048653908530652,0,0,0.000216239593469564,0,0.00154070710347065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162179695102173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459509136122824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-bx-1",0.436721900753989,0.0269156584253901,0.0171839382780992,0.118950552340873,0.210130633000175,0.0209758022093635,0.0319349465193758,0.00306856040680344,0,0,0.0290855689987726,0.00024110117482027,0.0320007013852358,0.0036603541995441,0.000591793792740663,0.0013370156058215,0,0,0.000789058390320884,0.00659740487462739,0.000306856040680344,0.000109591443100123,0.0025863580571629,0.00184113624408206,0.00160003506926179,0,0.000526038926880589,0.00100824127652113,0.00247676661406277,0.000175346308960196,0.00157811678064177,0,0,0.000197264597580221,0,0.000591793792740663,0.00986322987901105,0.00024110117482027,0.00743029984218832,0,0,0,0.00379186393126425,0,0.000394529195160442,0,0.00177538137822199,0.0010739961423812,0,0.000219182886200245,0.00212607399614238,0.000328774329300368,0,0.00234525688234263,0,0,0,0,0,0,0,0,0,0.000394529195160442,0.00394529195160442,0,0.000372610906540417,0,0,0.000350692617920393,0,0.000175346308960196,6.57548658600736e-05,0,0.00214799228476241,0,0,0.000591793792740663,0.00352884446782395,0,0,0,0,0,0,8.76731544800982e-05,0,0.000219182886200245,0,0,0,0,0,0,0,0.000197264597580221,0,0,0,0,0,0,0,0,0.000284937752060319,0,0,4.38365772400491e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-bx-2",0.460386215726022,0.0242398378320708,0.0262882748319642,0.166094100074683,0.164365731356023,0.0488637576016217,0.0108823215619332,0.00392617091646218,0.000170703083324443,0,0.0164728475408087,0.000661474447882215,0.0180731889469754,0.00352075109356663,0.000149365197908887,0.00196308545823109,0,0,0.000512109249973328,0.000213378854155553,0.00032006828123333,0.00132294889576443,0.00251787047903553,0.00704150218713326,0.000832177531206657,0,0.0010028806145311,0.000234716739571109,0.0018137202603222,0.000256054624986664,0.00121625946868665,0,0,0.000213378854155553,0,0.000384081937479996,0.00815107222874213,0.00172836871865998,0.00561186386429105,0,0,0,0.000149365197908887,0,0.000448095593726662,0.000213378854155553,0.00256054624986664,0.000128027312493332,0,0.000149365197908887,0.000938866958284434,0.000149365197908887,0,0.000170703083324443,0,0,8.53515416622213e-05,0,0,0,8.53515416622213e-05,0.000128027312493332,0,0.000704150218713326,0.00445961805185106,0,0,0,0,0.000597460791635549,0,0.000576122906219994,4.26757708311106e-05,0,0.00160034140616665,0,0,0.000512109249973328,0.00110957004160888,0,0,0,0,0,0,4.26757708311106e-05,0.000213378854155553,0.000341406166648885,0,0,0,0,0,0,0,0.000256054624986664,0,0,0,0,0,0,0,0,0.00241118105195775,0,0,6.4013656246666e-05,0,0,0,0,0,0,0,4.26757708311106e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-bx-3",0.476356145571069,0.0325703822384985,0.0116044861524376,0.106866559853513,0.218379491874571,0.026665140764477,0.0358205539024948,0.00157930876630808,0,0,0.0163195239185168,0.000320439459830625,0.0197070267795834,0.00114442664225223,0.000251773861295491,0.000869764248111696,0,0.000114442664225223,0.000686655985351339,0.00173952849622339,0,0.000251773861295491,0.00258640421149004,0.000732433051041428,0.00102998397802701,0,0.00034332799267567,0.00254062714579995,0.00196841382467384,0.00034332799267567,0.000869764248111696,0,0,0,0,0.000228885328450446,0.00695811398489357,0.000320439459830625,0.00583657587548638,0,0,6.86655985351339e-05,0.000160219729915312,0,9.15541313801785e-05,0,0.00267795834287022,0.00112153810940719,0,9.15541313801785e-05,0.00114442664225223,0.000411993591210803,0,0.0021515220874342,0,0,9.15541313801785e-05,0,0,0,9.15541313801785e-05,0,0,0.000457770656900893,0.00393682764934768,0,0.000137331197070268,0,0,0.000205996795605402,0,0,0,0,0.00270084687571527,0,0,0.000228885328450446,0.00462348363469902,0,0,0,0,0,0,0,0,0.000137331197070268,0,0,0,0,0,0,0,0.000251773861295491,0,0,0,0,0,0,0,0,0.000274662394140536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sn-11",0.271704180064309,0.00881321251096171,0.0202133878982754,0.25590470622625,0.185910552470038,0.0521338789827536,0.0412014030985092,0.00529085062847121,0,0,0.0375767319497223,8.76936568254896e-05,0.02044723764981,0.0115901783104355,0.000993861444022216,0.0103332358959369,0,0,0.00108155510084771,0,0.00448699210757089,0.00368313358667056,0.00817012569424145,4.38468284127448e-05,0.000175387313650979,0.000774627301958492,0.00445776088862906,0,0,5.84624378836597e-05,0.00540777550423853,0,0,0.00249926921952645,0,0.0041069862613271,0.00266004092370652,0.00688395206080094,0.00245542239111371,0,0,0,0,0,0.00271850336159018,0.000321543408360129,0.00603624671148787,0.00581701256942414,7.30780473545747e-05,7.30780473545747e-05,0.000876936568254896,0.00106693949137679,0,0,0.000555393159894768,0.000803858520900322,0.000950014615609471,0,0,0,0.00194387605963169,8.76936568254896e-05,0,0.000599239988307512,0.000292312189418299,0.000102309266296405,0.000876936568254896,0,0,0.00118386436714411,0,0,4.38468284127448e-05,0,0,0,0,0.00353697749196141,0,0,0,0,0,0,0,0,0.000467699503069278,0,0,0,0,0,0,0,0,0.000175387313650979,0,4.38468284127448e-05,0,0,0,0,0,0,2.92312189418299e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-sn-12",0.0805996472663139,0.00982615268329554,0.0101788863693626,0.468783068783069,0.0390778533635677,0.205719324766944,0.0133534895439657,0.0397329302091207,0.000151171579743008,0,0.0121189216427312,0.000251952632905014,0.027941546989166,0.00382968002015621,0.000856638951877047,0.00194003527336861,0,0,0.000201562106324011,0,0.000705467372134039,0.0162005542957924,0.00113378684807256,0.000277147896195515,0.00017636684303351,0,0.00229276895943563,0,0,0,0.000453514739229025,0,0,0.0017636684303351,0,0.00161249685059209,0.00856638951877047,0.0336860670194003,0.000755857898715042,0,0,0,0,0,0.00151171579743008,0.000226757369614512,0.0036029226505417,0.00264550264550265,0,0.000226757369614512,0.00017636684303351,0.000125976316452507,0,0,0.000125976316452507,0,0.00211640211640212,0,0,0,0,0.000125976316452507,0,0.0017636684303351,0,0,0.000125976316452507,0,0,0.00017636684303351,0,0,0.00073066263542454,0,0,0,0.000680272108843537,0.00115898211136306,0,0,0,0,0,0,0,0,0.000302343159486017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03905265810028e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
